LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS10M
48.85661,2.34211,1988,02,27,    0.48,    5.70,    4.31,   -1.39,    0.88,    8.91,    4.55,    4.35,    6.82
48.85661,2.34211,1988,02,28,    0.99,    9.36,    6.84,   -2.52,    2.18,    6.80,    2.41,    4.38,    4.59
48.85661,2.34211,1988,02,29,    1.78,    4.71,    3.97,   -0.74,    1.07,   10.80,    5.02,    5.78,    8.61
48.85661,2.34211,1988,03,01,    0.52,    4.85,    3.36,   -1.49,    0.73,    7.75,    4.99,    2.77,    6.34
48.85661,2.34211,1988,03,02,    0.07,    7.26,    5.33,   -1.93,    1.00,    5.83,    2.26,    3.58,    4.14
48.85661,2.34211,1988,03,03,    1.89,    8.55,    6.41,   -2.14,    1.64,    7.72,    3.62,    4.10,    6.10
48.85661,2.34211,1988,03,04,    8.07,    5.46,    2.86,   -2.60,    0.65,    5.98,    2.21,    3.78,    4.70
48.85661,2.34211,1988,03,05,    0.31,    6.62,    3.74,   -2.88,   -0.25,    5.17,    2.64,    2.53,    3.59
48.85661,2.34211,1988,03,06,    3.08,   10.66,    9.38,   -1.28,    4.93,    8.09,    3.36,    4.73,    6.06
48.85661,2.34211,1988,03,07,    0.89,    7.86,    8.35,    0.48,    4.75,    8.86,    2.69,    6.17,    6.80
48.85661,2.34211,1988,03,08,    0.08,    9.71,    8.02,   -1.70,    2.64,    4.57,    1.57,    3.01,    3.13
48.85661,2.34211,1988,03,09,    0.26,   11.53,    9.20,   -2.33,    3.61,    3.08,    1.31,    1.77,    2.05
48.85661,2.34211,1988,03,10,    0.54,    8.43,    9.56,    1.13,    4.50,    6.11,    2.30,    3.81,    4.30
48.85661,2.34211,1988,03,11,    0.25,    7.50,    9.68,    2.17,    5.06,    6.92,    3.80,    3.12,    5.23
48.85661,2.34211,1988,03,12,    0.61,    6.23,   11.13,    4.90,    7.36,    9.58,    5.00,    4.58,    6.82
48.85661,2.34211,1988,03,13,    0.68,    6.52,   11.02,    4.50,    6.87,    7.57,    4.59,    2.97,    5.77
48.85661,2.34211,1988,03,14,    1.20,    7.01,   11.28,    4.27,    7.37,    7.72,    3.70,    4.03,    5.91
48.85661,2.34211,1988,03,15,    4.60,    7.84,   12.17,    4.33,    8.18,   14.93,    5.40,    9.53,    9.61
48.85661,2.34211,1988,03,16,    9.09,    4.91,   10.73,    5.82,    7.61,   14.96,    6.72,    8.24,    9.90
48.85661,2.34211,1988,03,17,    7.07,    4.29,    9.80,    5.51,    7.10,    5.86,    1.03,    4.82,    3.32
48.85661,2.34211,1988,03,18,    5.40,    7.32,   12.07,    4.76,    7.67,    3.84,    1.62,    2.23,    2.88
48.85661,2.34211,1988,03,19,    0.89,    8.66,   15.75,    7.09,   10.66,    7.24,    2.54,    4.70,    5.38
48.85661,2.34211,1988,03,20,    3.43,    6.55,   14.48,    7.94,   11.33,    7.71,    3.65,    4.06,    5.90
48.85661,2.34211,1988,03,21,    0.49,    8.24,   12.33,    4.09,    9.24,    6.83,    3.12,    3.71,    5.25
48.85661,2.34211,1988,03,22,    0.98,    8.06,   11.77,    3.71,    7.25,    5.79,    2.75,    3.04,    4.56
48.85661,2.34211,1988,03,23,    5.84,    7.15,   13.73,    6.57,    9.43,   10.64,    6.01,    4.63,    8.48
48.85661,2.34211,1988,03,24,    5.01,    7.02,   14.35,    7.33,    9.63,    8.58,    3.60,    4.98,    5.93
48.85661,2.34211,1988,03,25,    8.26,    6.16,   13.09,    6.93,   10.27,   15.75,    4.55,   11.21,   10.89
48.85661,2.34211,1988,03,26,    3.25,    6.24,   10.22,    3.98,    7.20,    9.25,    6.12,    3.13,    7.71
48.85661,2.34211,1988,03,27,    1.93,    7.06,   10.92,    3.87,    6.92,    9.53,    3.75,    5.78,    6.99
48.85661,2.34211,1988,03,28,    0.26,    5.90,    9.36,    3.46,    6.12,    5.57,    3.03,    2.54,    4.49
48.85661,2.34211,1988,03,29,    4.79,    5.99,   12.16,    6.17,    8.26,    6.30,    3.45,    2.85,    5.05
48.85661,2.34211,1988,03,30,    1.01,    7.31,    9.49,    2.19,    6.45,    8.65,    2.98,    5.67,    5.32
48.85661,2.34211,1988,03,31,    0.97,    8.54,    9.80,    1.26,    5.67,    4.85,    1.82,    3.03,    3.12
48.85661,2.34211,1988,04,01,    0.12,    9.57,   10.89,    1.32,    5.33,    3.25,    2.08,    1.17,    2.83
48.85661,2.34211,1988,04,02,    0.01,   12.42,   13.19,    0.77,    6.95,    5.34,    2.69,    2.65,    4.15
48.85661,2.34211,1988,04,03,    0.00,   13.59,   15.52,    1.93,    8.54,    5.94,    4.19,    1.74,    4.80
48.85661,2.34211,1988,04,04,    0.01,   10.95,   13.92,    2.97,    8.63,    7.98,    4.59,    3.38,    5.83
48.85661,2.34211,1988,04,05,    0.09,    7.99,   12.93,    4.95,    8.16,    8.20,    5.07,    3.13,    6.96
48.85661,2.34211,1988,04,06,    0.25,    7.84,   13.53,    5.69,    9.64,    6.34,    2.49,    3.85,    4.94
48.85661,2.34211,1988,04,07,    0.30,    8.44,   15.87,    7.43,   11.06,    3.87,    2.04,    1.83,    2.99
48.85661,2.34211,1988,04,08,    0.17,    8.32,   14.60,    6.29,    9.67,    3.53,    1.86,    1.67,    2.71
48.85661,2.34211,1988,04,09,    0.08,   11.93,   13.87,    1.93,    8.28,    6.96,    2.91,    4.04,    4.61
48.85661,2.34211,1988,04,10,    0.01,   12.26,   12.08,   -0.18,    5.48,    3.79,    1.58,    2.21,    3.01
48.85661,2.34211,1988,04,11,    0.00,   15.24,   15.23,   -0.01,    7.91,    4.43,    2.56,    1.87,    3.54
48.85661,2.34211,1988,04,12,    4.61,    7.59,   12.70,    5.12,    9.04,    4.62,    0.86,    3.76,    3.01
48.85661,2.34211,1988,04,13,    0.36,    9.95,   11.83,    1.89,    7.34,    8.96,    2.41,    6.55,    6.37
48.85661,2.34211,1988,04,14,    0.01,   14.85,   15.22,    0.37,    7.96,    5.86,    2.19,    3.66,    4.08
48.85661,2.34211,1988,04,15,    1.42,   12.65,   17.05,    4.39,   11.48,    5.48,    2.41,    3.08,    3.49
48.85661,2.34211,1988,04,16,    2.39,    7.93,   16.65,    8.72,   12.43,    3.79,    2.25,    1.55,    2.91
48.85661,2.34211,1988,04,17,    0.26,   11.56,   18.77,    7.22,   13.65,    3.76,    1.55,    2.22,    2.62
48.85661,2.34211,1988,04,18,    2.11,    9.41,   21.21,   11.79,   16.08,    5.42,    2.34,    3.08,    3.44
48.85661,2.34211,1988,04,19,   11.80,   11.10,   19.99,    8.89,   15.22,    8.74,    1.91,    6.84,    3.56
48.85661,2.34211,1988,04,20,    0.34,    9.56,   17.09,    7.54,   12.06,    7.28,    1.98,    5.30,    4.64
48.85661,2.34211,1988,04,21,    0.02,   11.17,   18.66,    7.48,   13.03,    3.61,    0.27,    3.34,    1.54
48.85661,2.34211,1988,04,22,    0.03,   11.87,   19.31,    7.45,   13.18,    6.85,    2.99,    3.86,    4.69
48.85661,2.34211,1988,04,23,    0.03,   10.88,   14.51,    3.63,    9.09,    9.38,    6.21,    3.16,    7.81
48.85661,2.34211,1988,04,24,    0.00,   13.44,   14.00,    0.56,    7.21,    6.92,    3.32,    3.60,    5.46
48.85661,2.34211,1988,04,25,    0.02,   14.32,   15.41,    1.10,    8.13,    5.93,    3.50,    2.43,    4.84
48.85661,2.34211,1988,04,26,    0.00,   12.26,   13.59,    1.33,    7.71,    5.90,    3.08,    2.81,    4.48
48.85661,2.34211,1988,04,27,    0.06,   13.15,   16.19,    3.04,    9.65,    4.89,    3.04,    1.85,    3.78
48.85661,2.34211,1988,04,28,    0.16,   11.31,   14.48,    3.17,    9.38,    4.23,    0.06,    4.16,    2.47
48.85661,2.34211,1988,04,29,    0.40,   10.16,   15.19,    5.03,   10.34,    5.05,    1.88,    3.16,    3.35
48.85661,2.34211,1988,04,30,    0.41,    8.87,   16.48,    7.61,   11.88,    6.65,    3.15,    3.50,    4.78
48.85661,2.34211,1988,05,01,    6.84,    7.55,   15.01,    7.46,   11.21,    6.43,    2.64,    3.79,    4.80
48.85661,2.34211,1988,05,02,    2.39,    8.23,   15.25,    7.03,   11.45,    6.20,    2.84,    3.36,    4.65
48.85661,2.34211,1988,05,03,    6.55,    7.51,   15.68,    8.17,   11.57,    8.97,    4.83,    4.14,    7.02
48.85661,2.34211,1988,05,04,    0.39,    9.94,   17.17,    7.23,   12.22,    7.80,    0.35,    7.45,    5.12
48.85661,2.34211,1988,05,05,    0.01,   10.43,   19.15,    8.72,   13.86,    3.12,    0.14,    2.97,    1.44
48.85661,2.34211,1988,05,06,    0.01,   14.16,   21.58,    7.42,   14.81,    6.26,    3.33,    2.92,    4.96
48.85661,2.34211,1988,05,07,    2.63,   14.23,   25.01,   10.78,   17.77,    6.50,    3.48,    3.02,    5.32
48.85661,2.34211,1988,05,08,    3.08,    7.41,   22.65,   15.24,   18.21,    6.30,    2.19,    4.11,    3.39
48.85661,2.34211,1988,05,09,    8.46,    6.36,   17.76,   11.40,   14.89,    5.96,    2.73,    3.23,    4.44
48.85661,2.34211,1988,05,10,    1.10,    5.43,   15.38,    9.95,   12.36,    5.20,    3.68,    1.52,    4.56
48.85661,2.34211,1988,05,11,    1.31,    5.17,   13.61,    8.45,   11.03,    3.90,    1.24,    2.66,    2.71
48.85661,2.34211,1988,05,12,    0.24,   10.63,   19.66,    9.03,   14.69,    2.56,    1.00,    1.56,    1.69
48.85661,2.34211,1988,05,13,    0.40,   11.69,   22.29,   10.59,   16.40,    5.44,    2.03,    3.41,    3.92
48.85661,2.34211,1988,05,14,    0.36,   13.95,   23.66,    9.70,   16.64,    4.23,    2.70,    1.53,    3.52
48.85661,2.34211,1988,05,15,    0.97,   13.13,   23.96,   10.83,   17.96,    2.95,    2.02,    0.93,    2.68
48.85661,2.34211,1988,05,16,    1.83,   11.51,   23.51,   12.00,   18.19,    3.18,    2.01,    1.17,    2.54
48.85661,2.34211,1988,05,17,    6.27,    8.94,   20.23,   11.29,   16.01,    3.55,    0.99,    2.55,    2.17
48.85661,2.34211,1988,05,18,   10.47,    4.71,   15.57,   10.86,   12.89,    4.16,    1.84,    2.32,    3.03
48.85661,2.34211,1988,05,19,    5.31,    9.44,   16.24,    6.80,   12.00,    5.59,    2.93,    2.65,    4.10
48.85661,2.34211,1988,05,20,    0.21,   10.20,   15.30,    5.10,    9.89,    5.30,    2.69,    2.61,    4.13
48.85661,2.34211,1988,05,21,    0.00,   13.15,   16.48,    3.34,   10.61,    5.18,    2.59,    2.59,    3.93
48.85661,2.34211,1988,05,22,    0.00,   12.81,   17.87,    5.06,   11.95,    7.21,    3.41,    3.81,    5.33
48.85661,2.34211,1988,05,23,    2.38,    9.61,   17.20,    7.59,   13.25,    4.58,    2.58,    2.00,    3.67
48.85661,2.34211,1988,05,24,    0.05,   11.13,   20.95,    9.82,   15.82,    4.35,    1.91,    2.44,    3.28
48.85661,2.34211,1988,05,25,    3.29,   10.96,   23.33,   12.37,   17.57,    3.23,    1.74,    1.50,    2.35
48.85661,2.34211,1988,05,26,    7.99,    6.82,   18.86,   12.03,   15.69,    4.59,    0.81,    3.78,    2.88
48.85661,2.34211,1988,05,27,    2.84,    6.41,   16.09,    9.68,   13.02,    3.71,    1.55,    2.16,    2.39
48.85661,2.34211,1988,05,28,    2.07,   10.70,   18.76,    8.06,   13.92,    5.07,    0.92,    4.15,    2.99
48.85661,2.34211,1988,05,29,    4.63,    6.82,   16.82,   10.00,   13.22,    8.28,    3.95,    4.33,    6.44
48.85661,2.34211,1988,05,30,    7.57,    6.72,   16.33,    9.61,   12.47,   10.37,    4.86,    5.51,    7.29
48.85661,2.34211,1988,05,31,    4.94,    7.47,   16.23,    8.76,   12.15,    8.02,    2.74,    5.28,    5.74
48.85661,2.34211,1988,06,01,    0.57,    9.80,   18.21,    8.41,   13.33,    5.51,    2.42,    3.09,    3.84
48.85661,2.34211,1988,06,02,    0.43,    6.32,   18.78,   12.47,   15.63,    5.05,    2.30,    2.75,    4.07
48.85661,2.34211,1988,06,03,    2.11,    8.75,   19.32,   10.57,   15.45,    6.55,    2.41,    4.13,    4.17
48.85661,2.34211,1988,06,04,    2.30,    7.34,   15.68,    8.34,   12.21,    6.29,    2.47,    3.83,    4.55
48.85661,2.34211,1988,06,05,    1.38,    9.68,   16.68,    7.00,   12.41,    4.22,    2.23,    1.99,    3.21
48.85661,2.34211,1988,06,06,    0.75,    8.22,   15.20,    6.99,   11.37,    5.56,    3.27,    2.30,    4.55
48.85661,2.34211,1988,06,07,    0.63,    9.61,   16.42,    6.80,   11.95,    3.18,    1.65,    1.53,    2.35
48.85661,2.34211,1988,06,08,    0.33,   10.45,   18.93,    8.48,   14.12,    4.68,    2.43,    2.24,    3.61
48.85661,2.34211,1988,06,09,    0.04,   13.13,   22.06,    8.94,   16.59,    4.00,    2.37,    1.64,    3.25
48.85661,2.34211,1988,06,10,    0.05,   11.97,   24.00,   12.03,   18.37,    4.68,    3.20,    1.48,    3.65
48.85661,2.34211,1988,06,11,    0.39,    9.75,   22.37,   12.62,   17.68,    6.16,    3.46,    2.70,    4.96
48.85661,2.34211,1988,06,12,    2.34,    6.40,   19.41,   13.02,   16.11,    6.41,    0.74,    5.67,    4.49
48.85661,2.34211,1988,06,13,    0.64,   10.87,   23.19,   12.31,   18.34,    2.86,    0.51,    2.35,    1.43
48.85661,2.34211,1988,06,14,    1.04,   11.05,   24.23,   13.18,   18.96,    5.36,    2.64,    2.72,    4.39
48.85661,2.34211,1988,06,15,    0.17,   11.50,   22.79,   11.29,   17.43,    4.46,    2.74,    1.71,    3.41
48.85661,2.34211,1988,06,16,    0.06,   10.33,   21.92,   11.59,   16.92,    5.77,    3.14,    2.63,    4.81
48.85661,2.34211,1988,06,17,    0.02,   11.36,   21.04,    9.68,   15.75,    6.87,    3.70,    3.17,    5.46
48.85661,2.34211,1988,06,18,    0.12,   11.40,   22.95,   11.55,   17.38,    5.48,    3.33,    2.15,    4.49
48.85661,2.34211,1988,06,19,    0.01,   10.21,   20.40,   10.19,   15.31,    4.95,    2.89,    2.06,    4.11
48.85661,2.34211,1988,06,20,    0.01,   12.99,   21.97,    8.99,   16.25,    4.90,    1.80,    3.10,    3.48
48.85661,2.34211,1988,06,21,    0.70,   10.67,   23.79,   13.13,   19.32,    2.37,    0.40,    1.97,    1.58
48.85661,2.34211,1988,06,22,    0.42,   12.76,   23.63,   10.86,   17.61,    6.47,    2.03,    4.44,    4.10
48.85661,2.34211,1988,06,23,    0.01,   12.64,   20.84,    8.20,   15.55,    5.83,    2.38,    3.45,    4.73
48.85661,2.34211,1988,06,24,    0.05,    8.71,   19.78,   11.08,   15.64,    6.95,    4.27,    2.67,    5.83
48.85661,2.34211,1988,06,25,    0.51,    5.95,   17.21,   11.26,   14.71,    5.51,    2.46,    3.05,    4.35
48.85661,2.34211,1988,06,26,    0.43,    7.70,   20.34,   12.64,   16.22,    5.09,    2.99,    2.10,    4.15
48.85661,2.34211,1988,06,27,    1.02,    9.37,   21.20,   11.84,   16.89,    3.78,    2.09,    1.68,    2.95
48.85661,2.34211,1988,06,28,    1.37,    8.59,   21.85,   13.26,   17.45,    2.87,    1.15,    1.72,    2.10
48.85661,2.34211,1988,06,29,    1.46,    9.37,   22.60,   13.22,   18.53,    3.20,    0.31,    2.88,    1.88
48.85661,2.34211,1988,06,30,    6.36,    7.49,   22.11,   14.62,   18.69,    5.31,    2.11,    3.20,    3.85
48.85661,2.34211,1988,07,01,   14.40,    7.12,   19.29,   12.17,   16.02,    8.68,    3.74,    4.94,    6.11
48.85661,2.34211,1988,07,02,   15.82,    8.81,   19.08,   10.26,   14.78,    6.79,    3.40,    3.39,    5.00
48.85661,2.34211,1988,07,03,    5.90,    8.26,   18.57,   10.31,   14.93,   12.12,    6.28,    5.84,    9.07
48.85661,2.34211,1988,07,04,    8.02,    6.68,   19.94,   13.27,   16.18,   10.21,    2.27,    7.94,    7.14
48.85661,2.34211,1988,07,05,   12.16,    6.85,   19.89,   13.05,   15.85,    6.05,    2.10,    3.95,    3.88
48.85661,2.34211,1988,07,06,    1.16,   10.88,   21.27,   10.39,   16.00,    8.19,    3.12,    5.07,    5.52
48.85661,2.34211,1988,07,07,    1.64,   10.04,   20.14,   10.11,   15.59,    7.79,    3.27,    4.51,    5.27
48.85661,2.34211,1988,07,08,    2.99,    7.64,   18.12,   10.47,   14.74,    5.73,    2.26,    3.47,    4.00
48.85661,2.34211,1988,07,09,    0.17,   10.86,   20.89,   10.03,   16.22,    3.76,    1.40,    2.36,    2.70
48.85661,2.34211,1988,07,10,    0.00,   12.59,   23.95,   11.37,   18.46,    5.87,    2.42,    3.45,    4.17
48.85661,2.34211,1988,07,11,    2.52,    9.39,   20.77,   11.39,   16.69,    5.18,    2.03,    3.14,    4.04
48.85661,2.34211,1988,07,12,    0.05,   11.41,   20.79,    9.38,   15.81,    3.22,    0.44,    2.77,    2.16
48.85661,2.34211,1988,07,13,    2.82,    7.46,   20.15,   12.69,   15.92,    8.32,    3.84,    4.48,    5.88
48.85661,2.34211,1988,07,14,    3.60,    7.57,   19.59,   12.01,   15.12,    7.70,    4.62,    3.07,    6.52
48.85661,2.34211,1988,07,15,    1.14,    7.39,   18.17,   10.78,   14.53,    6.77,    2.94,    3.83,    5.03
48.85661,2.34211,1988,07,16,    0.15,    9.46,   19.25,    9.80,   14.79,    6.02,    2.36,    3.66,    4.24
48.85661,2.34211,1988,07,17,    1.15,   10.35,   21.85,   11.50,   16.20,    7.57,    2.49,    5.08,    5.24
48.85661,2.34211,1988,07,18,    0.05,   10.01,   21.41,   11.39,   16.45,    4.23,    1.15,    3.08,    2.77
48.85661,2.34211,1988,07,19,    0.02,   13.66,   25.27,   11.61,   19.28,    2.04,    0.43,    1.62,    1.15
48.85661,2.34211,1988,07,20,    0.12,   11.95,   26.37,   14.42,   20.85,    2.31,    0.80,    1.51,    1.68
48.85661,2.34211,1988,07,21,    0.87,    8.55,   25.75,   17.20,   21.05,    5.32,    0.19,    5.13,    3.88
48.85661,2.34211,1988,07,22,    0.54,    8.45,   26.39,   17.94,   22.19,    7.48,    3.02,    4.45,    5.38
48.85661,2.34211,1988,07,23,   27.39,   10.39,   28.01,   17.63,   22.21,    5.85,    3.10,    2.75,    4.74
48.85661,2.34211,1988,07,24,    1.18,    7.01,   20.64,   13.64,   17.01,    6.69,    2.81,    3.88,    5.08
48.85661,2.34211,1988,07,25,    0.01,   11.98,   23.40,   11.42,   17.99,    7.00,    3.18,    3.82,    4.86
48.85661,2.34211,1988,07,26,    3.75,   10.27,   23.08,   12.81,   17.54,    6.20,    1.03,    5.16,    3.31
48.85661,2.34211,1988,07,27,    0.20,   10.32,   20.48,   10.16,   15.92,    4.95,    0.93,    4.02,    2.78
48.85661,2.34211,1988,07,28,    0.02,   12.98,   23.64,   10.66,   17.96,    5.37,    2.39,    2.98,    3.86
48.85661,2.34211,1988,07,29,    0.15,    8.53,   19.68,   11.16,   15.86,    6.84,    2.91,    3.93,    4.75
48.85661,2.34211,1988,07,30,    0.01,   12.38,   20.84,    8.46,   15.48,    3.51,    0.91,    2.60,    2.55
48.85661,2.34211,1988,07,31,    0.01,   11.90,   22.60,   10.70,   16.96,    3.00,    0.66,    2.34,    1.60
48.85661,2.34211,1988,08,01,    2.93,   14.99,   25.63,   10.65,   18.92,    3.04,    0.14,    2.90,    2.08
48.85661,2.34211,1988,08,02,    3.29,    8.51,   21.80,   13.29,   17.57,    5.62,    0.85,    4.77,    3.28
48.85661,2.34211,1988,08,03,    0.03,   10.62,   20.64,   10.02,   15.54,    6.44,    2.77,    3.68,    4.89
48.85661,2.34211,1988,08,04,    0.03,   12.97,   22.10,    9.13,   16.09,    4.49,    2.03,    2.47,    3.04
48.85661,2.34211,1988,08,05,    0.05,   13.23,   23.62,   10.39,   17.87,    2.76,    1.42,    1.34,    2.20
48.85661,2.34211,1988,08,06,    0.01,   12.86,   25.73,   12.87,   19.86,    4.49,    2.44,    2.06,    3.51
48.85661,2.34211,1988,08,07,    0.02,   14.42,   27.66,   13.24,   21.29,    3.19,    0.20,    2.99,    1.93
48.85661,2.34211,1988,08,08,    0.01,   10.79,   28.09,   17.30,   22.36,    2.96,    0.56,    2.41,    2.08
48.85661,2.34211,1988,08,09,    0.07,   10.15,   26.11,   15.96,   21.19,    2.80,    1.39,    1.41,    2.18
48.85661,2.34211,1988,08,10,    0.78,   10.81,   26.95,   16.13,   21.47,    4.25,    1.54,    2.71,    2.42
48.85661,2.34211,1988,08,11,    0.08,    9.15,   23.47,   14.32,   19.37,    4.57,    0.75,    3.82,    2.61
48.85661,2.34211,1988,08,12,    0.06,    9.98,   23.97,   13.99,   18.69,    7.53,    0.86,    6.66,    4.61
48.85661,2.34211,1988,08,13,    0.05,   11.98,   23.53,   11.55,   17.99,    3.34,    0.45,    2.89,    2.34
48.85661,2.34211,1988,08,14,    0.00,   14.07,   27.32,   13.25,   20.45,    4.52,    2.07,    2.45,    3.38
48.85661,2.34211,1988,08,15,    0.08,   10.30,   24.49,   14.19,   19.55,    3.55,    1.40,    2.16,    2.69
48.85661,2.34211,1988,08,16,    0.40,   10.25,   24.99,   14.74,   19.53,    4.39,    2.14,    2.24,    3.18
48.85661,2.34211,1988,08,17,    0.00,   13.40,   26.34,   12.94,   19.62,    3.68,    2.47,    1.21,    3.01
48.85661,2.34211,1988,08,18,    0.01,   13.64,   28.22,   14.58,   21.57,    4.80,    2.23,    2.57,    3.29
48.85661,2.34211,1988,08,19,    3.10,    8.57,   24.28,   15.71,   19.54,    8.69,    2.57,    6.12,    6.34
48.85661,2.34211,1988,08,20,    2.55,    7.65,   20.50,   12.85,   16.36,    8.87,    4.24,    4.62,    6.52
48.85661,2.34211,1988,08,21,    1.81,    8.38,   19.02,   10.64,   14.51,    6.32,    2.62,    3.69,    4.73
48.85661,2.34211,1988,08,22,    0.56,    9.66,   19.37,    9.71,   14.58,    3.53,    2.06,    1.47,    2.72
48.85661,2.34211,1988,08,23,    0.09,   12.09,   20.26,    8.17,   15.03,    3.19,    0.45,    2.74,    2.09
48.85661,2.34211,1988,08,24,    2.08,    8.28,   20.09,   11.82,   16.01,    7.81,    3.45,    4.36,    5.74
48.85661,2.34211,1988,08,25,    0.68,    8.06,   19.41,   11.35,   14.84,    8.11,    3.62,    4.48,    6.21
48.85661,2.34211,1988,08,26,    2.15,    8.00,   19.38,   11.38,   15.57,    6.99,    4.23,    2.76,    5.34
48.85661,2.34211,1988,08,27,    0.09,   10.81,   25.09,   14.28,   19.53,    4.58,    2.23,    2.35,    3.94
48.85661,2.34211,1988,08,28,    2.52,   13.13,   24.66,   11.53,   19.18,    8.65,    2.11,    6.54,    5.94
